ensembl_gene_id	description
ENSG00000253237	
ENSG00000266526	
ENSG00000231876	
ENSG00000251578	T cell receptor beta variable 21-1 (pseudogene) [Source:HGNC Symbol;Acc:12198]
ENSG00000125820	NK2 homeobox 2 [Source:HGNC Symbol;Acc:7835]
ENSG00000240624	
ENSG00000148225	WD repeat domain 31 [Source:HGNC Symbol;Acc:21421]
ENSG00000255966	
ENSG00000259532	
ENSG00000267076	coiled-coil domain containing 58 pseudogene 3 [Source:HGNC Symbol;Acc:45026]
ENSG00000254546	
ENSG00000224046	
ENSG00000221357	
ENSG00000260204	T cell receptor beta variable 18 [Source:HGNC Symbol;Acc:12193]
ENSG00000269968	
ENSG00000267247	
ENSG00000183624	chromosome 3 open reading frame 37 [Source:HGNC Symbol;Acc:24446]
ENSG00000252884	RNA, U6 small nuclear 1213, pseudogene [Source:HGNC Symbol;Acc:48176]
ENSG00000236355	
ENSG00000227540	
ENSG00000200326	RNA, 5S ribosomal pseudogene 391 [Source:HGNC Symbol;Acc:43291]
ENSG00000206819	RNA, U6 small nuclear 260, pseudogene [Source:HGNC Symbol;Acc:47223]
ENSG00000259775	
ENSG00000167384	zinc finger protein 180 [Source:HGNC Symbol;Acc:12970]
ENSG00000267663	
ENSG00000240578	T cell receptor beta variable 22-1 (pseudogene) [Source:HGNC Symbol;Acc:12200]
ENSG00000252922	RNA, U6 small nuclear 365, pseudogene [Source:HGNC Symbol;Acc:47328]
ENSG00000258624	
ENSG00000219445	
ENSG00000260424	T cell receptor beta variable 19 [Source:HGNC Symbol;Acc:12194]
ENSG00000251867	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000198805	purine nucleoside phosphorylase [Source:HGNC Symbol;Acc:7892]
ENSG00000212442	RNA, U6 small nuclear 243, pseudogene [Source:HGNC Symbol;Acc:47206]
ENSG00000267069	
ENSG00000201633	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000255132	
ENSG00000255071	SAA2-SAA4 readthrough [Source:HGNC Symbol;Acc:39550]
ENSG00000258649	
ENSG00000259938	cut-like homeobox 1 [Source:HGNC Symbol;Acc:2557]
ENSG00000166133	RNA pseudouridylate synthase domain containing 2 [Source:HGNC Symbol;Acc:24180]
ENSG00000249171	
ENSG00000199702	RNA, U6 small nuclear 170, pseudogene [Source:HGNC Symbol;Acc:47133]
ENSG00000259624	
ENSG00000230830	ARPP21 antisense RNA 1 [Source:HGNC Symbol;Acc:40785]
ENSG00000254700	
ENSG00000198217	olfactory receptor, family 51, subfamily H, member 2 pseudogene [Source:HGNC Symbol;Acc:15199]
ENSG00000251937	RNA, U7 small nuclear 129 pseudogene [Source:HGNC Symbol;Acc:45663]
ENSG00000272533	small nucleolar RNA, H/ACA box 28 [Source:HGNC Symbol;Acc:32618]
ENSG00000256786	
ENSG00000245667	
ENSG00000105656	elongation factor RNA polymerase II [Source:HGNC Symbol;Acc:23114]
ENSG00000234592	
ENSG00000259428	high mobility group box 3 pseudogene 26 [Source:HGNC Symbol;Acc:39318]
ENSG00000267108	
ENSG00000114115	retinol binding protein 1, cellular [Source:HGNC Symbol;Acc:9919]
ENSG00000239992	T cell receptor beta variable A (pseudogene) [Source:HGNC Symbol;Acc:12247]
ENSG00000250126	
ENSG00000200356	RNA, U6 small nuclear 833, pseudogene [Source:HGNC Symbol;Acc:47796]
ENSG00000261426	
ENSG00000255388	
ENSG00000111241	fibroblast growth factor 6 [Source:HGNC Symbol;Acc:3684]
ENSG00000259452	
ENSG00000249912	T cell receptor beta variable 26 (pseudogene) [Source:HGNC Symbol;Acc:12207]
ENSG00000238983	Small nucleolar RNA U13 [Source:RFAM;Acc:RF01210]
ENSG00000267199	
ENSG00000264234	
ENSG00000134443	gastrin-releasing peptide [Source:HGNC Symbol;Acc:4605]
ENSG00000250777	
ENSG00000123106	coiled-coil domain containing 91 [Source:HGNC Symbol;Acc:24855]
ENSG00000266660	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000255294	olfactory receptor, family 4, subfamily A, member 50 pseudogene [Source:HGNC Symbol;Acc:31269]
ENSG00000200336	RNA, 5S ribosomal pseudogene 333 [Source:HGNC Symbol;Acc:43233]
ENSG00000259072	
ENSG00000130921	chromosome 12 open reading frame 65 [Source:HGNC Symbol;Acc:26784]
ENSG00000213291	
ENSG00000229903	HLA complex group 23 (non-protein coding) [Source:HGNC Symbol;Acc:19713]
ENSG00000254162	
ENSG00000212789	suppression of tumorigenicity 13 (colon carcinoma) (Hsp70 interacting protein) pseudogene 5 [Source:HGNC Symbol;Acc:18556]
ENSG00000254962	olfactory receptor, family 4, subfamily A, member 14 pseudogene [Source:HGNC Symbol;Acc:15151]
ENSG00000207625	microRNA 128-2 [Source:HGNC Symbol;Acc:31511]
ENSG00000267515	
ENSG00000258970	
ENSG00000247853	
ENSG00000243904	
ENSG00000234164	major histocompatibility complex, class II, DR beta 9 (pseudogene) [Source:HGNC Symbol;Acc:4957]
ENSG00000250034	
ENSG00000238309	Small nucleolar RNA U13 [Source:RFAM;Acc:RF01210]
ENSG00000252029	RNA, 5S ribosomal pseudogene 253 [Source:HGNC Symbol;Acc:43153]
ENSG00000181943	olfactory receptor, family 4, subfamily A, member 21 pseudogene [Source:HGNC Symbol;Acc:15158]
ENSG00000251060	
ENSG00000260317	
ENSG00000226489	
ENSG00000226339	ribosomal protein S26 pseudogene 56 [Source:HGNC Symbol;Acc:35858]
ENSG00000184220	cms1 ribosomal small subunit homolog (yeast) [Source:HGNC Symbol;Acc:28666]
ENSG00000254576	olfactory receptor, family 4, subfamily C, member 1 pseudogene [Source:HGNC Symbol;Acc:8292]
ENSG00000049656	CLPTM1-like [Source:HGNC Symbol;Acc:24308]
ENSG00000197023	olfactory receptor, family 51, subfamily A, member 6 pseudogene [Source:HGNC Symbol;Acc:15187]
ENSG00000267411	
ENSG00000250546	
ENSG00000244691	
ENSG00000111653	inhibitor of growth family, member 4 [Source:HGNC Symbol;Acc:19423]
ENSG00000201695	RNA, 5S ribosomal pseudogene 334 [Source:HGNC Symbol;Acc:43234]
ENSG00000233301	olfactory receptor, family 4, subfamily C, member 14 pseudogene [Source:HGNC Symbol;Acc:15170]
ENSG00000264603	microRNA 3159 [Source:HGNC Symbol;Acc:38181]
ENSG00000261125	huntingtin-associated protein 1 [Source:HGNC Symbol;Acc:4812]
ENSG00000235420	ribosomal protein L29 pseudogene 30 [Source:HGNC Symbol;Acc:36601]
ENSG00000256006	
ENSG00000063176	sphingosine kinase 2 [Source:HGNC Symbol;Acc:18859]
ENSG00000255544	defensin, beta 108, pseudogene 3 [Source:HGNC Symbol;Acc:26227]
ENSG00000103494	RPGRIP1-like [Source:HGNC Symbol;Acc:29168]
ENSG00000254841	olfactory receptor, family 4, subfamily V, member 1 pseudogene [Source:HGNC Symbol;Acc:14736]
ENSG00000211698	T cell receptor gamma variable 4 [Source:HGNC Symbol;Acc:12289]
ENSG00000251898	small Cajal body-specific RNA 11 [Source:HGNC Symbol;Acc:32568]
ENSG00000268156	
ENSG00000257807	
ENSG00000188439	olfactory receptor, family 4, subfamily P, member 1 pseudogene [Source:HGNC Symbol;Acc:14754]
ENSG00000271468	
ENSG00000206604	RNA, U6 small nuclear 425, pseudogene [Source:HGNC Symbol;Acc:47388]
ENSG00000259152	
ENSG00000200108	RNA, U6 small nuclear 774, pseudogene [Source:HGNC Symbol;Acc:47737]
ENSG00000219410	
ENSG00000251804	RNA, U6 small nuclear 1294, pseudogene [Source:HGNC Symbol;Acc:48257]
ENSG00000234071	
ENSG00000213600	
ENSG00000214980	
ENSG00000202125	RNA, U1 small nuclear 100, pseudogene [Source:HGNC Symbol;Acc:48442]
ENSG00000258948	keratin 8 pseudogene 1 [Source:HGNC Symbol;Acc:20281]
ENSG00000078142	phosphatidylinositol 3-kinase, catalytic subunit type 3 [Source:HGNC Symbol;Acc:8974]
ENSG00000260285	
ENSG00000239974	EGF-like-domain, multiple 8 [Source:HGNC Symbol;Acc:13944]
ENSG00000242729	
ENSG00000156232	WAS protein homolog associated with actin, golgi membranes and microtubules [Source:HGNC Symbol;Acc:30493]
ENSG00000203585	
ENSG00000239632	
ENSG00000140986	ribosomal protein L3-like [Source:HGNC Symbol;Acc:10351]
ENSG00000230454	
ENSG00000225141	proline-rich transmembrane protein 1 [Source:HGNC Symbol;Acc:13943]
ENSG00000176595	kelch repeat and BTB (POZ) domain containing 11 [Source:HGNC Symbol;Acc:29104]
ENSG00000139190	vesicle-associated membrane protein 1 (synaptobrevin 1) [Source:HGNC Symbol;Acc:12642]
ENSG00000259168	
ENSG00000227847	
ENSG00000255563	
ENSG00000255637	
ENSG00000257534	
ENSG00000255415	
ENSG00000244297	RNA, 7SL, cytoplasmic 465, pseudogene [Source:HGNC Symbol;Acc:46481]
ENSG00000263885	microRNA 3920 [Source:HGNC Symbol;Acc:38974]
ENSG00000252186	RNA, U6 small nuclear 781, pseudogene [Source:HGNC Symbol;Acc:47744]
ENSG00000248576	
ENSG00000261469	
ENSG00000219273	
ENSG00000242214	MT-ND3 pseudogene 6 [Source:HGNC Symbol;Acc:42146]
ENSG00000175573	chromosome 11 open reading frame 68 [Source:HGNC Symbol;Acc:28801]
ENSG00000242479	
ENSG00000254804	
ENSG00000135409	anti-Mullerian hormone receptor, type II [Source:HGNC Symbol;Acc:465]
ENSG00000271114	
ENSG00000255052	family with sequence similarity 66, member D [Source:HGNC Symbol;Acc:24159]
ENSG00000236158	replication factor C (activator 1) 3, 38kDa pseudogene 1 [Source:HGNC Symbol;Acc:44531]
ENSG00000221458	
ENSG00000260441	
ENSG00000254457	olfactory receptor, family 5, subfamily D, member 2 pseudogene [Source:HGNC Symbol;Acc:8335]
ENSG00000242836	
ENSG00000254629	
ENSG00000220131	
ENSG00000241737	family with sequence similarity 90, member A23, pseudogene [Source:HGNC Symbol;Acc:32271]
ENSG00000125207	piwi-like RNA-mediated gene silencing 1 [Source:HGNC Symbol;Acc:9007]
ENSG00000236759	euchromatic histone-lysine N-methyltransferase 2 [Source:HGNC Symbol;Acc:14129]
ENSG00000212586	Small nucleolar RNA SNORA8 [Source:RFAM;Acc:RF00393]
ENSG00000257905	
ENSG00000171777	RAS guanyl releasing protein 4 [Source:HGNC Symbol;Acc:18958]
ENSG00000145982	phenylalanyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:21062]
ENSG00000250257	lactate dehydrogenase A-like 6D, pseudogene [Source:HGNC Symbol;Acc:44239]
ENSG00000101000	protein C receptor, endothelial [Source:HGNC Symbol;Acc:9452]
ENSG00000138028	cell growth regulator with EF-hand domain 1 [Source:HGNC Symbol;Acc:16962]
ENSG00000239481	
ENSG00000263219	receptor-like tyrosine kinase pseudogene 1 [Source:HGNC Symbol;Acc:10482]
ENSG00000220267	actin, beta pseudogene 8 [Source:HGNC Symbol;Acc:141]
ENSG00000201518	RNA, 5S ribosomal pseudogene 513 [Source:HGNC Symbol;Acc:43413]
ENSG00000231150	
ENSG00000186886	olfactory receptor, family 5, subfamily D, member 3 pseudogene [Source:HGNC Symbol;Acc:8336]
ENSG00000223740	
ENSG00000240143	
ENSG00000254506	
ENSG00000265546	RNA, 7SL, cytoplasmic 289, pseudogene [Source:HGNC Symbol;Acc:46305]
ENSG00000265371	microRNA 3198-2 [Source:HGNC Symbol;Acc:41766]
ENSG00000108849	pancreatic polypeptide [Source:HGNC Symbol;Acc:9327]
ENSG00000227023	olfactory receptor, family 51, subfamily A, member 3 pseudogene [Source:HGNC Symbol;Acc:14794]
ENSG00000199767	RNA, U6 small nuclear 78, pseudogene [Source:HGNC Symbol;Acc:42568]
ENSG00000234426	
ENSG00000260296	
ENSG00000146618	Fer3-like (Drosophila) [Source:HGNC Symbol;Acc:16660]
ENSG00000228069	
ENSG00000256940	
ENSG00000264838	
ENSG00000257433	
ENSG00000173572	NLR family, pyrin domain containing 13 [Source:HGNC Symbol;Acc:22937]
ENSG00000180803	
ENSG00000241785	RNA, 7SL, cytoplasmic 390, pseudogene [Source:HGNC Symbol;Acc:46406]
ENSG00000222145	Small nucleolar RNA SNORA73 family [Source:RFAM;Acc:RF00045]
ENSG00000233288	
ENSG00000212432	Small nucleolar RNA SNORA75 [Source:RFAM;Acc:RF00072]
ENSG00000261868	
ENSG00000220130	
ENSG00000250338	
ENSG00000232352	
ENSG00000225003	olfactory receptor, family 51, subfamily A, member 5 pseudogene [Source:HGNC Symbol;Acc:14801]
ENSG00000047621	chromosome 12 open reading frame 4 [Source:HGNC Symbol;Acc:1184]
ENSG00000263882	RNA, 7SL, cytoplasmic 774, pseudogene [Source:HGNC Symbol;Acc:46790]
ENSG00000256077	
ENSG00000220960	
ENSG00000242381	RNA, 7SL, cytoplasmic 741, pseudogene [Source:HGNC Symbol;Acc:46757]
ENSG00000161265	U2 small nuclear RNA auxiliary factor 1-like 4 [Source:HGNC Symbol;Acc:23020]
ENSG00000270068	
ENSG00000220076	
ENSG00000249241	
ENSG00000223158	RNA, Ro-associated Y1 pseudogene 3 [Source:HGNC Symbol;Acc:42480]
ENSG00000262823	
ENSG00000224947	vomeronasal 1 receptor 25 pseudogene [Source:HGNC Symbol;Acc:37345]
ENSG00000105849	TWIST neighbor [Source:HGNC Symbol;Acc:18027]
ENSG00000255171	
ENSG00000188906	leucine-rich repeat kinase 2 [Source:HGNC Symbol;Acc:18618]
ENSG00000258727	
ENSG00000244327	
ENSG00000227869	
ENSG00000249580	
ENSG00000223001	RNA, U2 small nuclear 61, pseudogene [Source:HGNC Symbol;Acc:48554]
ENSG00000267249	
ENSG00000254534	
ENSG00000214776	
ENSG00000239010	RNA, U7 small nuclear 74 pseudogene [Source:HGNC Symbol;Acc:34170]
ENSG00000271931	
ENSG00000254805	
ENSG00000213650	
ENSG00000229782	
ENSG00000187066	uncharacterized protein LOC100130348  [Source:RefSeq peptide;Acc:NP_001229560]
ENSG00000266961	
ENSG00000264017	RNA, 7SL, cytoplasmic 336, pseudogene [Source:HGNC Symbol;Acc:46352]
ENSG00000125813	paired box 1 [Source:HGNC Symbol;Acc:8615]
ENSG00000226547	SSU72 RNA polymerase II CTD phosphatase homolog (S. cerevisiae) pseudogene 1 [Source:HGNC Symbol;Acc:43620]
ENSG00000243658	MT-ND5 pseudogene 16 [Source:HGNC Symbol;Acc:42278]
ENSG00000184925	lipocalin 12 [Source:HGNC Symbol;Acc:28733]
ENSG00000220418	tubulin, beta 3 class III pseudogene 1 [Source:HGNC Symbol;Acc:42339]
ENSG00000224300	olfactory receptor, family 51, subfamily P, member 1 pseudogene [Source:HGNC Symbol;Acc:14762]
ENSG00000267654	
ENSG00000254972	
ENSG00000261297	solute carrier family 39 (zinc transporter), member 4 [Source:HGNC Symbol;Acc:17129]
ENSG00000241163	long intergenic non-protein coding RNA 877 [Source:HGNC Symbol;Acc:27706]
ENSG00000239429	
ENSG00000258464	
ENSG00000240034	MT-ND6 pseudogene 6 [Source:HGNC Symbol;Acc:39469]
ENSG00000234716	
ENSG00000197462	
ENSG00000005471	ATP-binding cassette, sub-family B (MDR/TAP), member 4 [Source:HGNC Symbol;Acc:45]
ENSG00000223235	
ENSG00000172023	regenerating islet-derived 1 beta [Source:HGNC Symbol;Acc:9952]
ENSG00000230261	olfactory receptor, family 52, subfamily J, member 2 pseudogene [Source:HGNC Symbol;Acc:14797]
ENSG00000242390	
ENSG00000262246	coronin 7 [Source:HGNC Symbol;Acc:26161]
ENSG00000242962	RNA, 7SL, cytoplasmic 106, pseudogene [Source:HGNC Symbol;Acc:46122]
ENSG00000255319	ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 8 [Source:HGNC Symbol;Acc:48691]
ENSG00000264632	Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]
ENSG00000224664	ribosomal protein L36a pseudogene 53 [Source:HGNC Symbol;Acc:36517]
ENSG00000249515	
ENSG00000269419	
ENSG00000262767	
ENSG00000125966	matrix metallopeptidase 24 (membrane-inserted) [Source:HGNC Symbol;Acc:7172]
ENSG00000186862	PDZ domain containing 7 [Source:HGNC Symbol;Acc:26257]
ENSG00000261123	
ENSG00000237596	
ENSG00000269799	
ENSG00000167748	kallikrein 1 [Source:HGNC Symbol;Acc:6357]
ENSG00000221418	
ENSG00000248236	
ENSG00000235872	
ENSG00000181837	olfactory receptor, family 5, subfamily D, member 17 pseudogene [Source:HGNC Symbol;Acc:15284]
ENSG00000266380	Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]
ENSG00000241921	
ENSG00000250630	
ENSG00000262994	
ENSG00000252745	RNA, 5S ribosomal pseudogene 143 [Source:HGNC Symbol;Acc:43043]
ENSG00000101849	transducin (beta)-like 1X-linked [Source:HGNC Symbol;Acc:11585]
ENSG00000261240	
ENSG00000216519	
ENSG00000255970	
ENSG00000100526	cyclin-dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:1791]
ENSG00000223359	
ENSG00000238347	
ENSG00000264073	microRNA 3199-2 [Source:HGNC Symbol;Acc:38205]
ENSG00000008517	interleukin 32 [Source:HGNC Symbol;Acc:16830]
ENSG00000265059	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]
ENSG00000248928	
ENSG00000236621	olfactory receptor, family 52, subfamily E, member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:14766]
ENSG00000259325	SPATA31 subfamily E, member 3, pseudogene [Source:HGNC Symbol;Acc:43828]
ENSG00000224230	
ENSG00000239641	PLS1 antisense RNA 1 [Source:HGNC Symbol;Acc:40451]
ENSG00000135454	beta-1,4-N-acetyl-galactosaminyl transferase 1 [Source:HGNC Symbol;Acc:4117]
ENSG00000250391	
ENSG00000266081	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]
ENSG00000115194	solute carrier family 30 (zinc transporter), member 3 [Source:HGNC Symbol;Acc:11014]
ENSG00000259364	
ENSG00000259043	bromodomain containing 7 pseudogene 1 [Source:HGNC Symbol;Acc:19923]
ENSG00000252679	Small nucleolar RNA U13 [Source:RFAM;Acc:RF01210]
ENSG00000113387	SUB1 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:19985]
ENSG00000264640	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]
ENSG00000153930	ankyrin-repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:26766]
ENSG00000257277	
ENSG00000260447	
ENSG00000166741	nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:7861]
ENSG00000239154	Small nucleolar RNA U13 [Source:RFAM;Acc:RF01210]
ENSG00000233853	major histocompatibility complex, class II, DR beta 8 (pseudogene) [Source:HGNC Symbol;Acc:4956]
ENSG00000206970	RNA, U6 small nuclear 474, pseudogene [Source:HGNC Symbol;Acc:47437]
ENSG00000260008	
ENSG00000239249	RNA, 7SL, cytoplasmic 757, pseudogene [Source:HGNC Symbol;Acc:46773]
ENSG00000250286	
ENSG00000268175	LOC646903 protein; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:Q96EG4]
ENSG00000249963	eukaryotic translation elongation factor 1 alpha 1 pseudogene 20 [Source:HGNC Symbol;Acc:37893]
ENSG00000257226	
ENSG00000259211	
ENSG00000256056	
ENSG00000235951	
ENSG00000231983	long intergenic non-protein coding RNA 415 [Source:HGNC Symbol;Acc:42748]
ENSG00000134627	piwi-like RNA-mediated gene silencing 4 [Source:HGNC Symbol;Acc:18444]
ENSG00000259401	
ENSG00000262872	golgin A8 family, member G [Source:HGNC Symbol;Acc:25328]
ENSG00000256557	
ENSG00000236356	
ENSG00000253388	
ENSG00000227249	
ENSG00000199319	RNA, 7SK small nuclear pseudogene 25 [Source:HGNC Symbol;Acc:45749]
ENSG00000244331	
ENSG00000201209	Small nucleolar RNA SNORD42 [Source:RFAM;Acc:RF00150]
ENSG00000170779	cell division cycle associated 4 [Source:HGNC Symbol;Acc:14625]
ENSG00000251787	RNA, U7 small nuclear 47 pseudogene [Source:HGNC Symbol;Acc:34143]
ENSG00000162949	calpain 13 [Source:HGNC Symbol;Acc:16663]
ENSG00000200059	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000233176	olfactory receptor, family 7, subfamily E, member 157 pseudogene [Source:HGNC Symbol;Acc:31231]
ENSG00000265074	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]
ENSG00000244251	
ENSG00000200287	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000250107	CACNA1G antisense RNA 1 [Source:HGNC Symbol;Acc:27377]
ENSG00000222626	RNA, U2 small nuclear 48, pseudogene [Source:HGNC Symbol;Acc:48541]
ENSG00000265867	microRNA 4516 [Source:HGNC Symbol;Acc:41617]
ENSG00000233963	ATPase, aminophospholipid transporter, class I, type 8A, member 2 pseudogene 3 [Source:HGNC Symbol;Acc:42641]
ENSG00000256377	
ENSG00000232377	
ENSG00000255772	
ENSG00000238248	
ENSG00000199797	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000264397	microRNA 3180-5 [Source:HGNC Symbol;Acc:38969]
ENSG00000237510	
ENSG00000188856	ribosomal protein SA pseudogene 47 [Source:HGNC Symbol;Acc:36162]
ENSG00000270618	
ENSG00000233845	
ENSG00000234714	
ENSG00000213410	
ENSG00000199378	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000253414	
ENSG00000240074	ribosomal protein L9 pseudogene 30 [Source:HGNC Symbol;Acc:36316]
ENSG00000225187	
ENSG00000224981	
ENSG00000176824	
ENSG00000259145	
ENSG00000164050	plexin B1 [Source:HGNC Symbol;Acc:9103]
ENSG00000250976	
ENSG00000088682	coenzyme Q9 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:25302]
ENSG00000237271	
ENSG00000266503	RNA, 7SL, cytoplasmic 162, pseudogene [Source:HGNC Symbol;Acc:46178]
ENSG00000237354	olfactory receptor, family 52, subfamily S, member 1 pseudogene [Source:HGNC Symbol;Acc:14805]
ENSG00000135972	mitochondrial ribosomal protein S9 [Source:HGNC Symbol;Acc:14501]
ENSG00000257086	
ENSG00000254111	
ENSG00000251239	
ENSG00000196428	TSC22 domain family, member 2 [Source:HGNC Symbol;Acc:29095]
ENSG00000252469	RNA, U7 small nuclear 160 pseudogene [Source:HGNC Symbol;Acc:45694]
ENSG00000236681	destrin (actin depolymerizing factor) pseudogene 5 [Source:HGNC Symbol;Acc:44549]
ENSG00000240950	
ENSG00000258851	
ENSG00000238057	ZEB2 antisense RNA 1 [Source:HGNC Symbol;Acc:37149]
ENSG00000234690	
ENSG00000262967	
ENSG00000253760	
ENSG00000237412	protease, serine, 56 [Source:HGNC Symbol;Acc:39433]
ENSG00000225304	
ENSG00000259536	
ENSG00000263477	
ENSG00000257069	
ENSG00000037637	F-box protein 42 [Source:HGNC Symbol;Acc:29249]
ENSG00000201340	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000159055	MIS18 kinetochore protein homolog A (S. pombe) [Source:HGNC Symbol;Acc:1286]
ENSG00000254422	
ENSG00000262921	
ENSG00000239129	Small nucleolar RNA U13 [Source:RFAM;Acc:RF01210]
ENSG00000201184	RNA, U4 small nuclear 68, pseudogene [Source:HGNC Symbol;Acc:47004]
ENSG00000228259	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H7C2C1]
ENSG00000264904	
ENSG00000243818	
ENSG00000264435	
ENSG00000254290	
ENSG00000167117	long intergenic non-protein coding RNA 483 [Source:HGNC Symbol;Acc:26080]
ENSG00000262519	
ENSG00000125533	basic helix-loop-helix family, member e23 [Source:HGNC Symbol;Acc:16093]
ENSG00000025423	hydroxysteroid (17-beta) dehydrogenase 6 [Source:HGNC Symbol;Acc:23316]
