ensembl_gene_id	description
T02G5.12	Protein T02G5.12  [Source:RefSeq peptide;Acc:NP_495464]
Y43H11AL.2	Lysosomal amino acid transporter 1  [Source:UniProtKB/Swiss-Prot;Acc:Q95XZ6]
F28A10.1	Protein F28A10.1  [Source:RefSeq peptide;Acc:NP_493824]
T24H7.1	Mitochondrial prohibitin complex protein 2  [Source:UniProtKB/Swiss-Prot;Acc:P50093]
H43E16.1	Protein H43E16.1  [Source:RefSeq peptide;Acc:NP_495358]
C01B12.3	Protein BEST-3  [Source:RefSeq peptide;Acc:NP_493632]
ZK177.10	Putative T-box protein 35  [Source:UniProtKB/Swiss-Prot;Acc:Q09376]
T15H9.3	Helix-loop-helix protein 6  [Source:UniProtKB/Swiss-Prot;Acc:Q10007]
K10G6.2	Protein DOS-2  [Source:RefSeq peptide;Acc:NP_494703]
F01D5.10	Protein F01D5.10  [Source:RefSeq peptide;Acc:NP_496940]
C41C4.3	Protein LRON-4  [Source:RefSeq peptide;Acc:NP_495700]
Y46D2A.3	Protein Y46D2A.3, isoform b  [Source:RefSeq peptide;Acc:NP_001254071]
F09E5.16	Protein F09E5.16  [Source:RefSeq peptide;Acc:NP_872053]
ZK675.4	Uncharacterized protein ZK675.4  [Source:UniProtKB/Swiss-Prot;Acc:Q09380]
F36H5.4	Protein F36H5.4  [Source:RefSeq peptide;Acc:NP_494072]
F32A5.2	Protein F32A5.2, isoform a  [Source:RefSeq peptide;Acc:NP_495511]
R03H10.7	Protein R03H10.7  [Source:RefSeq peptide;Acc:NP_494734]
ZC204.14	Protein ZC204.14  [Source:RefSeq peptide;Acc:NP_494031]
Y51H1A.3	Protein Y51H1A.3, isoform a  [Source:RefSeq peptide;Acc:NP_496907]
Y39F10B.1	Protein Y39F10B.1, isoform a  [Source:RefSeq peptide;Acc:NP_493798]
E04F6.15	Protein E04F6.15  [Source:RefSeq peptide;Acc:NP_495501]
Y51H7BR.7	Protein Y51H7BR.7  [Source:RefSeq peptide;Acc:NP_493985]
T05A7.10	Protein FUT-5  [Source:RefSeq peptide;Acc:NP_001022310]
C49D10.4	Protein OAC-10  [Source:RefSeq peptide;Acc:NP_494678]
F54D5.5	Protein F54D5.5, isoform b  [Source:RefSeq peptide;Acc:NP_001022203]
Y48B6A.1	Ribosome biogenesis protein BOP1 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q9U2A9]
T11F1.1	Protein SRW-60  [Source:RefSeq peptide;Acc:NP_494412]
F37B1.7	Protein GST-18  [Source:RefSeq peptide;Acc:NP_496866]
C40A11.6	Protein C40A11.6  [Source:RefSeq peptide;Acc:NP_494197]
F58G1.3	Protein F58G1.3  [Source:RefSeq peptide;Acc:NP_496754]
Y17G7B.15	Protein CNT-1, isoform a  [Source:RefSeq peptide;Acc:NP_001022412]
Y57A10A.8	Protein Y57A10A.8  [Source:RefSeq peptide;Acc:NP_496588]
W04H10.1	Protein W04H10.1  [Source:RefSeq peptide;Acc:NP_493770]
T05C12.9	Protein T05C12.9  [Source:RefSeq peptide;Acc:NP_495724]
T14B4.3	Protein T14B4.3  [Source:RefSeq peptide;Acc:NP_741011]
F34D6.3	Two pore potassium channel protein sup-9  [Source:UniProtKB/Swiss-Prot;Acc:O17185]
F19H8.5	Protein MLTN-10  [Source:RefSeq peptide;Acc:NP_001022099]
B0432.14	Protein B0432.14  [Source:RefSeq peptide;Acc:NP_001033326]
C25H3.12	Protein C25H3.12  [Source:RefSeq peptide;Acc:NP_495107]
F49C5.4	Protein F49C5.4  [Source:RefSeq peptide;Acc:NP_496679]
T07D3.6	Protein T07D3.6  [Source:RefSeq peptide;Acc:NP_493838]
F46F5.15	Protein F46F5.15  [Source:RefSeq peptide;Acc:NP_493810]
W02B12.10	tRNA (guanine-N(7)-)-methyltransferase  [Source:UniProtKB/Swiss-Prot;Acc:Q23126]
C33F10.8	Protein C33F10.8  [Source:RefSeq peptide;Acc:NP_494864]
K01C8.6	Protein MRPL-10  [Source:RefSeq peptide;Acc:NP_495747]
F54D12.9	Protein F54D12.9  [Source:RefSeq peptide;Acc:NP_001022196]
C52A11.4	Protein MPZ-1, isoform d  [Source:RefSeq peptide;Acc:NP_001122598]
W06A11.4	Protein W06A11.4  [Source:RefSeq peptide;Acc:NP_494715]
ZK892.7	Protein SDZ-38  [Source:RefSeq peptide;Acc:NP_496158]
ZK1248.2	Protein COL-74  [Source:RefSeq peptide;Acc:NP_495159]
C28F5.1	Uncharacterized protein C28F5.1  [Source:UniProtKB/Swiss-Prot;Acc:Q09239]
Y57A10C.3	Serpentine receptor class epsilon-27  [Source:UniProtKB/Swiss-Prot;Acc:O62488]
F10E7.3	Protein F10E7.3  [Source:RefSeq peptide;Acc:NP_495476]
T24B8.2	Protein T24B8.2  [Source:RefSeq peptide;Acc:NP_495933]
C17C3.11	Protein C17C3.11  [Source:RefSeq peptide;Acc:NP_495064]
R53.7	Protein AAKG-5, isoform a  [Source:RefSeq peptide;Acc:NP_496155]
F37B1.8	Protein GST-19  [Source:RefSeq peptide;Acc:NP_496864]
C03H5.5	Protein C03H5.5  [Source:RefSeq peptide;Acc:NP_493721]
C08E3.10	Protein FBXA-158, isoform a  [Source:RefSeq peptide;Acc:NP_001040733]
ZK1290.11	Uncharacterized protein ZK1290.11  [Source:UniProtKB/Swiss-Prot;Acc:Q09338]
C29H12.5	Protein CEC-9  [Source:RefSeq peptide;Acc:NP_495224]
Y51H7C.1	Protein Y51H7C.1  [Source:RefSeq peptide;Acc:NP_493977]
M176.2	Protein GSS-1  [Source:RefSeq peptide;Acc:NP_496011]
R06B9.2	Protein ARRD-12  [Source:RefSeq peptide;Acc:NP_496884]
F58E1.5	Protein FBXB-17  [Source:RefSeq peptide;Acc:NP_494036]
T06D4.4	Protein NEP-20  [Source:RefSeq peptide;Acc:NP_494530]
Y110A2AR.3	Protein Y110A2AR.3, isoform a  [Source:RefSeq peptide;Acc:NP_494398]
F57C2.4	Protein F57C2.4  [Source:RefSeq peptide;Acc:NP_497018]
C17G10.10	Protein C17G10.10  [Source:RefSeq peptide;Acc:NP_001254101]
R05F9.13	Major sperm protein 19/31/40/45/50/51/53/59/61/65/81/113/142  [Source:UniProtKB/Swiss-Prot;Acc:P53017]
F53G2.7	Protein MNAT-1  [Source:RefSeq peptide;Acc:NP_494280]
ZK1320.10	Neuropeptide-like peptide 11  [Source:UniProtKB/Swiss-Prot;Acc:Q09367]
C44B7.11	Uncharacterized zinc metalloprotease C44B7.11  [Source:UniProtKB/Swiss-Prot;Acc:Q18600]
F45C12.1	Protein IRLD-33  [Source:UniProtKB/TrEMBL;Acc:O16751]
W10D9.6	Protein W10D9.6  [Source:RefSeq peptide;Acc:NP_001254012]
F54C9.5	60S ribosomal protein L5  [Source:UniProtKB/Swiss-Prot;Acc:P49405]
C07D10.5	Protein C07D10.5  [Source:RefSeq peptide;Acc:NP_495547]
C33C12.5	Protein FBXB-38  [Source:RefSeq peptide;Acc:NP_494204]
C44B7.5	Uncharacterized protein C44B7.5  [Source:UniProtKB/Swiss-Prot;Acc:Q18594]
F21H12.1	Uncharacterized WD repeat-containing protein F21H12.1  [Source:UniProtKB/Swiss-Prot;Acc:Q09309]
T10B9.2	Putative cytochrome P450 CYP13A5  [Source:UniProtKB/Swiss-Prot;Acc:Q27514]
F07H5.13	Protein F07H5.13  [Source:RefSeq peptide;Acc:NP_495870]
R06F6.5	Nucleoporin NUP53  [Source:UniProtKB/Swiss-Prot;Acc:Q09601]
C34C6.1	Serpentine receptor class gamma-15  [Source:UniProtKB/Swiss-Prot;Acc:Q18428]
W08F4.8	Probable Hsp90 co-chaperone cdc37  [Source:UniProtKB/Swiss-Prot;Acc:O02108]
Y49F6C.7	Protein Y49F6C.7  [Source:RefSeq peptide;Acc:NP_494520]
ZK430.8	Peroxidase mlt-7 Peroxidase mlt-7 light chain Peroxidase mlt-7 heavy chain [Source:UniProtKB/Swiss-Prot;Acc:Q23490]
Y57A10A.11	Protein ROL-1  [Source:RefSeq peptide;Acc:NP_496589]
M28.5	NHP2-like protein 1 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q21568]
Y46G5A.28	Protein Y46G5A.28  [Source:RefSeq peptide;Acc:NP_496733]
T27D12.2	Protein CLH-1, isoform b  [Source:RefSeq peptide;Acc:NP_001022374]
W09H1.5	Probable trans-2-enoyl-CoA reductase 1, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:O45903]
K07G6.1	Protein K07G6.1  [Source:RefSeq peptide;Acc:NP_494065]
F18A11.5	Protein F18A11.5, isoform b  [Source:RefSeq peptide;Acc:NP_001254361]
ZK938.5	Protein OLD-2  [Source:RefSeq peptide;Acc:NP_496123]
T02H6.1	Protein T02H6.1, isoform a  [Source:RefSeq peptide;Acc:NP_493797]
C09G5.5	Putative cuticle collagen 80  [Source:UniProtKB/Swiss-Prot;Acc:Q09456]
K05F1.5	Protein K05F1.5  [Source:RefSeq peptide;Acc:NP_495141]
F32A5.4	Uncharacterized protein F32A5.4  [Source:UniProtKB/Swiss-Prot;Acc:Q19948]
C01G6.6	Putative methionine synthase reductase  [Source:UniProtKB/Swiss-Prot;Acc:Q17574]
EEED8.6	Cytosolic carboxypeptidase 6  [Source:UniProtKB/Swiss-Prot;Acc:Q09296]
Y17G7B.6	Protein GLB-29, isoform a  [Source:RefSeq peptide;Acc:NP_001254331]
C05D12.5	Protein C05D12.5  [Source:RefSeq peptide;Acc:NP_496435]
F14D2.14	Protein F14D2.14  [Source:RefSeq peptide;Acc:NP_001022083]
F42G2.3	Protein FBXC-20  [Source:RefSeq peptide;Acc:NP_494272]
F59H6.3	Protein F59H6.3  [Source:RefSeq peptide;Acc:NP_494152]
K02C4.2	Protein K02C4.2  [Source:RefSeq peptide;Acc:NP_871959]
R06F6.9	Protein ECH-4  [Source:RefSeq peptide;Acc:NP_496330]
R05G9.1	Protein R05G9.1  [Source:RefSeq peptide;Acc:NP_495315]
F07A11.1	Protein F07A11.1  [Source:RefSeq peptide;Acc:NP_496478]
C44B7.9	Protein PMP-2  [Source:RefSeq peptide;Acc:NP_495408]
C15F1.7	Superoxide dismutase [Cu-Zn]  [Source:UniProtKB/Swiss-Prot;Acc:P34697]
Y53F4B.25	Protein Y53F4B.25  [Source:RefSeq peptide;Acc:NP_497111]
Y16E11A.1	Protein MATH-44  [Source:RefSeq peptide;Acc:NP_494144]
C06C3.3	Protein C06C3.3  [Source:RefSeq peptide;Acc:NP_495995]
K05F6.11	Protein POML-4  [Source:RefSeq peptide;Acc:NP_001040790]
Y1H11.1	Protein GST-34  [Source:RefSeq peptide;Acc:NP_741060]
C08H9.14	Protein C08H9.14  [Source:RefSeq peptide;Acc:NP_496132]
F56D12.1	Protein ALH-6, isoform a  [Source:RefSeq peptide;Acc:NP_493946]
W07E6.2	Protein W07E6.2  [Source:RefSeq peptide;Acc:NP_493745]
F18C5.2	Probable Werner syndrome ATP-dependent helicase homolog 1  [Source:UniProtKB/Swiss-Prot;Acc:Q19546]
H20J04.1	Protein H20J04.1  [Source:RefSeq peptide;Acc:NP_494769]
B0491.4	Protein LGC-20  [Source:RefSeq peptide;Acc:NP_496423]
Y48B6A.6	Protein Y48B6A.6, isoform a  [Source:RefSeq peptide;Acc:NP_496961]
T22C8.3	Protein T22C8.3  [Source:RefSeq peptide;Acc:NP_495831]
C32B5.1	Protein FBXC-40, isoform a  [Source:RefSeq peptide;Acc:NP_493875]
T09A5.14	Protein T09A5.14  [Source:RefSeq peptide;Acc:NP_001022330]
C56C10.7	UPF0533 protein C56C10.7  [Source:UniProtKB/Swiss-Prot;Acc:Q95QQ2]
C04G6.1	Protein MPK-2, isoform a  [Source:RefSeq peptide;Acc:NP_494946]
C16A11.9	Protein FBXC-43  [Source:RefSeq peptide;Acc:NP_001122587]
ZK1240.2	Protein ZK1240.2  [Source:RefSeq peptide;Acc:NP_494241]
F59E10.1	Origin recognition complex subunit 2  [Source:UniProtKB/Swiss-Prot;Acc:Q21037]
B0334.5	Protein B0334.5  [Source:RefSeq peptide;Acc:NP_496458]
C07E3.2	Protein PRO-2  [Source:RefSeq peptide;Acc:NP_496224]
F56D3.1	Protein F56D3.1  [Source:RefSeq peptide;Acc:NP_494727]
F44F4.2	Protein EGG-3  [Source:RefSeq peptide;Acc:NP_496341]
EEED8.18	Protein EEED8.18  [Source:RefSeq peptide;Acc:NP_001254099]
C33B4.3	Protein SHN-1, isoform c  [Source:RefSeq peptide;Acc:NP_001254297]
M106.3	Protein M106.3, isoform a  [Source:RefSeq peptide;Acc:NP_001076629]
W03C9.6	Protein W03C9.6  [Source:RefSeq peptide;Acc:NP_496546]
T08H4.1	Protein RHGF-2  [Source:RefSeq peptide;Acc:NP_494723]
F41G3.12	Protein AGR-1  [Source:RefSeq peptide;Acc:NP_001022152]
F45C12.6	Protein BTB-8  [Source:RefSeq peptide;Acc:NP_494057]
F58F12.3	Uncharacterized protein F58F12.3  [Source:UniProtKB/Swiss-Prot;Acc:Q09400]
F22B5.6	Protein F22B5.6  [Source:RefSeq peptide;Acc:NP_495783]
T13H5.8	Protein T13H5.8  [Source:RefSeq peptide;Acc:NP_495797]
W01C9.1	Protein W01C9.1  [Source:RefSeq peptide;Acc:NP_495802]
C14A4.3	Putative glycosyltransferase C14A4.3  [Source:UniProtKB/Swiss-Prot;Acc:P54002]
K08A2.1	Protein K08A2.1  [Source:RefSeq peptide;Acc:NP_494419]
W02B8.1	Protein W02B8.1  [Source:RefSeq peptide;Acc:NP_496913]
ZK945.9	Location of vulva defective 1  [Source:UniProtKB/Swiss-Prot;Acc:Q09624]
Y27F2A.7	Protein SRI-34  [Source:RefSeq peptide;Acc:NP_494463]
C47D12.5	Protein C47D12.5  [Source:RefSeq peptide;Acc:NP_496495]
F56D1.6	Calexcitin-1  [Source:UniProtKB/Swiss-Prot;Acc:Q10131]
Y25C1A.5	Protein Y25C1A.5  [Source:RefSeq peptide;Acc:NP_494441]
R09D1.12	Protein R09D1.12  [Source:RefSeq peptide;Acc:NP_496025]
C09F9.2	Protein C09F9.2  [Source:RefSeq peptide;Acc:NP_497053]
F15A4.6	Protein F15A4.6  [Source:RefSeq peptide;Acc:NP_496658]
D2085.7	Protein D2085.7, isoform a  [Source:RefSeq peptide;Acc:NP_001254165]
W10G11.2	Protein W10G11.2  [Source:RefSeq peptide;Acc:NP_494575]
T01E8.1	Protein T01E8.1  [Source:RefSeq peptide;Acc:NP_496203]
C08B11.1	Early embryogenesis protein zyg-11  [Source:UniProtKB/Swiss-Prot;Acc:P21541]
ZC204.10	Protein FBXB-16  [Source:RefSeq peptide;Acc:NP_494025]
T05A7.5	Protein FUT-6  [Source:RefSeq peptide;Acc:NP_494823]
W10G11.9	Protein SRH-60  [Source:RefSeq peptide;Acc:NP_494589]
R06A4.10	Protein ACR-20, isoform c  [Source:RefSeq peptide;Acc:NP_001122627]
Y38E10A.12	Protein NSPE-3  [Source:RefSeq peptide;Acc:NP_496695]
ZK1240.5	Protein ZK1240.5  [Source:RefSeq peptide;Acc:NP_494237]
D2013.9	Tubulin--tyrosine ligase-like protein 12  [Source:UniProtKB/Swiss-Prot;Acc:Q09512]
R07C3.4	Protein ACS-15  [Source:RefSeq peptide;Acc:NP_493856]
ZK1248.14	Transmembrane GTPase fzo-1  [Source:UniProtKB/Swiss-Prot;Acc:Q23424]
C17G10.6	Protein C17G10.6, isoform a  [Source:RefSeq peptide;Acc:NP_001021970]
C16C8.18	Protein C16C8.18  [Source:RefSeq peptide;Acc:NP_494539]
K10H10.6	Protein K10H10.6  [Source:RefSeq peptide;Acc:NP_497012]
T24H10.5	Protein T24H10.5  [Source:RefSeq peptide;Acc:NP_495942]
C18A3.4	Organic solute transporter alpha-like protein C18A3.4  [Source:UniProtKB/Swiss-Prot;Acc:Q18071]
ZK84.6	Probable insulin-like peptide beta-type 5  [Source:UniProtKB/Swiss-Prot;Acc:P56174]
F12E12.10	Protein FBXB-90  [Source:RefSeq peptide;Acc:NP_001040761]
C49D10.11	Protein SDZ-7  [Source:RefSeq peptide;Acc:NP_494680]
F40F8.9	Protein LSM-1  [Source:RefSeq peptide;Acc:NP_496385]
Y53F4B.28	Protein PTR-20  [Source:RefSeq peptide;Acc:NP_497114]
Y110A2AL.13	Protein Y110A2AL.13  [Source:RefSeq peptide;Acc:NP_494393]
T08E11.1	Protein T08E11.1  [Source:RefSeq peptide;Acc:NP_494090]
C56E6.3	Protein TOE-2, isoform b  [Source:RefSeq peptide;Acc:NP_001022043]
F26C11.4	Protein F26C11.4  [Source:RefSeq peptide;Acc:NP_001022115]
W07G1.2	Protein SRE-44  [Source:RefSeq peptide;Acc:NP_496918]
R06A4.9	Protein PFS-2  [Source:RefSeq peptide;Acc:NP_496985]
T10D4.11	Protein T10D4.11  [Source:RefSeq peptide;Acc:NP_494459]
D2089.2	Protein D2089.2  [Source:RefSeq peptide;Acc:NP_496302]
Y49F6A.3	Protein SRH-57  [Source:RefSeq peptide;Acc:NP_494590]
B0495.5	Uncharacterized protein B0495.5  [Source:UniProtKB/Swiss-Prot;Acc:Q09214]
T25E4.2	Uncharacterized protein T25E4.2  [Source:UniProtKB/Swiss-Prot;Acc:Q10015]
R07G3.2	Protein LIPS-17  [Source:RefSeq peptide;Acc:NP_495596]
K01C8.1	Protein K01C8.1  [Source:RefSeq peptide;Acc:NP_495741]
F16G10.3	Protein F16G10.3  [Source:RefSeq peptide;Acc:NP_494258]
C50E10.1	Protein C50E10.1  [Source:RefSeq peptide;Acc:NP_496611]
C23H3.4	Protein SPTL-1, isoform a  [Source:RefSeq peptide;Acc:NP_001021978]
C09H10.9	Protein C09H10.9  [Source:RefSeq peptide;Acc:NP_496379]
Y49F6B.5	Protein SDZ-32  [Source:RefSeq peptide;Acc:NP_494556]
F43C11.12	Protein F43C11.12  [Source:RefSeq peptide;Acc:NP_494255]
B0432.8	Protein B0432.8  [Source:RefSeq peptide;Acc:NP_493691]
ZK1320.5	Uncharacterized protein ZK1320.5  [Source:UniProtKB/Swiss-Prot;Acc:Q09366]
AH6.1	Guanylate cyclase receptor-type gcy-1  [Source:UniProtKB/Swiss-Prot;Acc:Q09435]
F27E5.1	Uncharacterized protein F27E5.1  [Source:UniProtKB/Swiss-Prot;Acc:Q09551]
R12C12.6	Protein R12C12.6, isoform a  [Source:RefSeq peptide;Acc:NP_001040796]
T02G5.9	Lysine--tRNA ligase  [Source:UniProtKB/Swiss-Prot;Acc:Q22099]
ZK1127.3	Protein ZK1127.3  [Source:RefSeq peptide;Acc:NP_495448]
C32D5.1	Uncharacterized protein C32D5.1  [Source:UniProtKB/Swiss-Prot;Acc:Q09262]
F49E12.10	Protein F49E12.10  [Source:RefSeq peptide;Acc:NP_495764]
C34C6.5	Protein SPHK-1, isoform a  [Source:RefSeq peptide;Acc:NP_001022017]
C49D10.7	Protein C49D10.7  [Source:RefSeq peptide;Acc:NP_494673]
R07G3.9	Protein OIG-4  [Source:RefSeq peptide;Acc:NP_001022278]
T01D1.7	Protein T01D1.7  [Source:RefSeq peptide;Acc:NP_001022297]
C32B5.15	Protein C32B5.15  [Source:RefSeq peptide;Acc:NP_493870]
Y46B2A.1	Protein FBXC-51  [Source:RefSeq peptide;Acc:NP_493836]
Y48C3A.12	Protein Y48C3A.12  [Source:RefSeq peptide;Acc:NP_496820]
B0334.7	Protein SRH-44  [Source:RefSeq peptide;Acc:NP_496460]
F28C6.2	Protein F28C6.2  [Source:RefSeq peptide;Acc:NP_495819]
F07E5.9	Protein F07E5.9  [Source:RefSeq peptide;Acc:NP_494173]
F52H3.5	Tetratricopeptide repeat protein 36 homolog  [Source:UniProtKB/Swiss-Prot;Acc:Q20683]
F21H12.7	Protein F21H12.7  [Source:RefSeq peptide;Acc:NP_001022104]
ZK131.7	Protein HIS-13  [Source:RefSeq peptide;Acc:NP_496890]
F40H7.12	Protein F40H7.12  [Source:RefSeq peptide;Acc:NP_001022151]
B0304.5	Serpentine receptor class alpha-32  [Source:UniProtKB/Swiss-Prot;Acc:Q10934]
E02H1.5	Uncharacterized protein E02H1.5  [Source:UniProtKB/Swiss-Prot;Acc:Q09526]
B0454.9	Protein B0454.9  [Source:RefSeq peptide;Acc:NP_494435]
Y53F4B.21	Protein Y53F4B.21  [Source:RefSeq peptide;Acc:NP_497106]
C40A11.10	Protein C40A11.10  [Source:RefSeq peptide;Acc:NP_494194]
C16C8.11	Protein C16C8.11  [Source:RefSeq peptide;Acc:NP_494548]
F59B10.5	Uncharacterized protein F59B10.5  [Source:UniProtKB/Swiss-Prot;Acc:Q09953]
K02F6.9	Protein NEP-18  [Source:RefSeq peptide;Acc:NP_494297]
T25D10.3	Saposin-like protein 11  [Source:UniProtKB/Swiss-Prot;Acc:Q10018]
F33H12.1	Protein F33H12.1  [Source:RefSeq peptide;Acc:NP_494303]
R10H1.2	Serpentine receptor class alpha/beta-14  [Source:UniProtKB/Swiss-Prot;Acc:Q09344]
W01D2.6	Protein W01D2.6  [Source:RefSeq peptide;Acc:NP_001022383]
D2085.2	Protein ATG-10  [Source:RefSeq peptide;Acc:NP_495839]
C50E10.5	Protein SRE-52  [Source:RefSeq peptide;Acc:NP_496620]
H41C03.2	Protein H41C03.2  [Source:RefSeq peptide;Acc:NP_495167]
F33H1.2	Glyceraldehyde-3-phosphate dehydrogenase 4  [Source:UniProtKB/Swiss-Prot;Acc:P17331]
T25D10.4	Uncharacterized protein T25D10.4  [Source:UniProtKB/Swiss-Prot;Acc:Q10019]
R03D7.7	Protein NOS-1  [Source:RefSeq peptide;Acc:NP_496358]
D1022.9	Protein D1022.9  [Source:RefSeq peptide;Acc:NP_001022048]
ZK669.4	Protein ZK669.4  [Source:RefSeq peptide;Acc:NP_495670]
T09A5.10	Spindle apparatus protein lin-5  [Source:UniProtKB/Swiss-Prot;Acc:P45970]
K10H10.10	Protein K10H10.10  [Source:RefSeq peptide;Acc:NP_001022249]
C18A3.7	Protein C18A3.7  [Source:RefSeq peptide;Acc:NP_495130]
T21B4.2	Protein COL-85  [Source:RefSeq peptide;Acc:NP_496665]
C08E3.8	Protein FBXA-165  [Source:RefSeq peptide;Acc:NP_494013]
W04H10.6	Protein W04H10.6  [Source:RefSeq peptide;Acc:NP_001254015]
ZK177.1	Uncharacterized protein ZK177.1  [Source:UniProtKB/Swiss-Prot;Acc:Q09370]
E04F6.2	Protein E04F6.2  [Source:RefSeq peptide;Acc:NP_495496]
F09E5.7	Protein F09E5.7  [Source:RefSeq peptide;Acc:NP_495002]
Y54E2A.5	Protein Y54E2A.5  [Source:RefSeq peptide;Acc:NP_497061]
H20J04.8	Probable U2 small nuclear ribonucleoprotein A'  [Source:UniProtKB/Swiss-Prot;Acc:Q9BLB6]
T26C5.5	Protein T26C5.5  [Source:RefSeq peptide;Acc:NP_001022371]
Y57A10A.24	Protein Y57A10A.24  [Source:RefSeq peptide;Acc:NP_496600]
C17A2.1	Protein NHR-257  [Source:RefSeq peptide;Acc:NP_494672]
F43G6.1	Protein DNA-2, isoform a  [Source:RefSeq peptide;Acc:NP_496515]
C34F11.4	Major sperm protein 19/31/40/45/50/51/53/59/61/65/81/113/142  [Source:UniProtKB/Swiss-Prot;Acc:P53017]
K07E8.1	Protein K07E8.1  [Source:RefSeq peptide;Acc:NP_493784]
F56D1.4	Protein CLR-1, isoform b  [Source:RefSeq peptide;Acc:NP_001022209]
F49E12.8	Protein F49E12.8  [Source:RefSeq peptide;Acc:NP_495765]
C05C10.8	Protein C05C10.8  [Source:RefSeq peptide;Acc:NP_001129805]
F54C9.14	Protein F54C9.14  [Source:RefSeq peptide;Acc:NP_001254160]
ZK930.4	Protein ZK930.4  [Source:RefSeq peptide;Acc:NP_496541]
C29F5.2	Protein SDZ-3  [Source:RefSeq peptide;Acc:NP_495265]
T13H5.5	Protein MRPS-18B  [Source:RefSeq peptide;Acc:NP_495800]
F35D11.9	Protein CLEC-138  [Source:RefSeq peptide;Acc:NP_494815]
ZC239.4	Protein ZC239.4  [Source:RefSeq peptide;Acc:NP_494476]
F22E5.12	Protein F22E5.12  [Source:RefSeq peptide;Acc:NP_494318]
R52.9	Protein MATH-37  [Source:RefSeq peptide;Acc:NP_494188]
ZK355.6	Protein ZK355.6  [Source:RefSeq peptide;Acc:NP_494405]
K10B4.4	Protein NMUR-2  [Source:RefSeq peptide;Acc:NP_493666]
K01A2.5	Protein K01A2.5  [Source:RefSeq peptide;Acc:NP_493701]
C41H7.7	Protein CLEC-3  [Source:RefSeq peptide;Acc:NP_494426]
F59E12.1	Protein F59E12.1  [Source:RefSeq peptide;Acc:NP_495105]
F34D6.8	Protein F34D6.8  [Source:RefSeq peptide;Acc:NP_001022144]
K07E8.7	Uncharacterized protein K07E8.7  [Source:UniProtKB/Swiss-Prot;Acc:O16686]
Y8A9A.6	Protein INS-32  [Source:RefSeq peptide;Acc:NP_494655]
Y49F6B.8	Protein Y49F6B.8  [Source:RefSeq peptide;Acc:NP_494558]
T26C5.3	Protein T26C5.3, isoform c  [Source:RefSeq peptide;Acc:NP_001022370]
Y48C3A.3	Protein Y48C3A.3  [Source:RefSeq peptide;Acc:NP_496813]
F52H3.2	Uncharacterized protein F52H3.2  [Source:UniProtKB/Swiss-Prot;Acc:Q20680]
C09E8.4	Protein C09E8.4  [Source:RefSeq peptide;Acc:NP_001254013]
K02E7.7	Protein K02E7.7  [Source:RefSeq peptide;Acc:NP_493900]
R06B9.5	Protein R06B9.5  [Source:RefSeq peptide;Acc:NP_496880]
F12E12.4	Protein BATH-31  [Source:RefSeq peptide;Acc:NP_494635]
Y53C12A.3	Protein Y53C12A.3  [Source:RefSeq peptide;Acc:NP_496093]
T05B9.1	Protein T05B9.1  [Source:RefSeq peptide;Acc:NP_496409]
T13B5.7	Protein LIPS-13  [Source:RefSeq peptide;Acc:NP_493916]
Y48B6A.14	Protein HMG-1.1  [Source:RefSeq peptide;Acc:NP_496970]
F10B5.4	Tubby protein homolog 1  [Source:UniProtKB/Swiss-Prot;Acc:Q09306]
C14A4.11	Protein C14A4.11  [Source:RefSeq peptide;Acc:NP_496290]
R05H5.1	Serpentine receptor class delta-2  [Source:UniProtKB/Swiss-Prot;Acc:Q21767]
T10B9.8	Putative cytochrome P450 CYP13A1  [Source:UniProtKB/Swiss-Prot;Acc:Q27520]
F44G4.7	Protein F44G4.7  [Source:RefSeq peptide;Acc:NP_495924]
T09A5.6	Mediator of RNA polymerase II transcription subunit 10  [Source:UniProtKB/Swiss-Prot;Acc:P45966]
F32A11.1	Protein F32A11.1  [Source:RefSeq peptide;Acc:NP_496794]
Y46G5A.5	Protein PISY-1  [Source:RefSeq peptide;Acc:NP_496711]
ZK546.11	Protein GST-30  [Source:RefSeq peptide;Acc:NP_494902]
T23F4.5	Protein T23F4.5  [Source:RefSeq peptide;Acc:NP_001022354]
Y25C1A.10	Protein SRG-22  [Source:RefSeq peptide;Acc:NP_494443]
F01D5.7	Protein F01D5.7, isoform b  [Source:RefSeq peptide;Acc:NP_001022067]
B0286.2	Protein LAT-2, isoform a  [Source:RefSeq peptide;Acc:NP_001040724]
C32B5.10	Protein FBXC-32  [Source:RefSeq peptide;Acc:NP_493860]
T21B4.5	Protein SRH-68  [Source:RefSeq peptide;Acc:NP_496668]
E02H1.8	Protein MRPL-53  [Source:RefSeq peptide;Acc:NP_001022058]
F54F11.1	Protein F54F11.1  [Source:RefSeq peptide;Acc:NP_496841]
D1069.3	Protein D1069.3, isoform b  [Source:RefSeq peptide;Acc:NP_001022050]
M176.7	Receptor-like tyrosine-protein kinase kin-16  [Source:UniProtKB/Swiss-Prot;Acc:P34892]
ZK945.4	Uncharacterized RING finger protein ZK945.4  [Source:UniProtKB/Swiss-Prot;Acc:Q09623]
M110.2	Protein TWK-3  [Source:RefSeq peptide;Acc:NP_495727]
