ensembl_gene_id	description
ENSMUSG00000050578	matrix metallopeptidase 13 [Source:MGI Symbol;Acc:MGI:1340026]
ENSMUSG00000081913	predicted gene 11803 [Source:MGI Symbol;Acc:MGI:3650653]
ENSMUSG00000021185	RIKEN cDNA 9030617O03 gene [Source:MGI Symbol;Acc:MGI:2444813]
ENSMUSG00000026308	kelch-like 30 [Source:MGI Symbol;Acc:MGI:1918038]
ENSMUSG00000020020	ubiquitin specific peptidase 44 [Source:MGI Symbol;Acc:MGI:3045318]
ENSMUSG00000031212	G protein-coupled receptor 15-like [Source:MGI Symbol;Acc:MGI:2676330]
ENSMUSG00000036327	quiescin Q6 sulfhydryl oxidase 2 [Source:MGI Symbol;Acc:MGI:2387194]
ENSMUSG00000081355	predicted gene 15264 [Source:MGI Symbol;Acc:MGI:3705845]
ENSMUSG00000084058	predicted gene 15263 [Source:MGI Symbol;Acc:MGI:3705753]
ENSMUSG00000031681	SMAD family member 1 [Source:MGI Symbol;Acc:MGI:109452]
ENSMUSG00000021666	G elongation factor, mitochondrial 2 [Source:MGI Symbol;Acc:MGI:2444783]
ENSMUSG00000015942	GTF2I repeat domain containing 2 [Source:MGI Symbol;Acc:MGI:2149780]
ENSMUSG00000039041	adhesion regulating molecule 1 [Source:MGI Symbol;Acc:MGI:1929289]
ENSMUSG00000098060	
ENSMUSG00000022175	low-density lipoprotein receptor-related protein 10 [Source:MGI Symbol;Acc:MGI:1929480]
ENSMUSG00000084948	RIKEN cDNA 1700061H18 gene [Source:MGI Symbol;Acc:MGI:1920711]
ENSMUSG00000078972	predicted gene 15557 [Source:MGI Symbol;Acc:MGI:3783006]
ENSMUSG00000092009	myosin, heavy chain 15 [Source:MGI Symbol;Acc:MGI:3643515]
ENSMUSG00000089673	predicted gene 16546 [Source:MGI Symbol;Acc:MGI:4414966]
ENSMUSG00000038259	growth differentiation factor 5 [Source:MGI Symbol;Acc:MGI:95688]
ENSMUSG00000089839	ribosomal protein S19, pseudogene 11 [Source:MGI Symbol;Acc:MGI:4414982]
ENSMUSG00000024873	cornichon homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:1277225]
ENSMUSG00000094955	predicted gene 3699 [Source:MGI Symbol;Acc:MGI:3781875]
ENSMUSG00000034457	ectodysplasin A2 receptor [Source:MGI Symbol;Acc:MGI:2442860]
ENSMUSG00000094852	predicted pseudogene 9034 [Source:MGI Symbol;Acc:MGI:3643526]
ENSMUSG00000049588	coiled-coil domain containing 69 [Source:MGI Symbol;Acc:MGI:1196234]
ENSMUSG00000025648	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 [Source:MGI Symbol;Acc:MGI:2687284]
ENSMUSG00000028164	mannosidase, beta A, lysosomal [Source:MGI Symbol;Acc:MGI:88175]
ENSMUSG00000055239	potassium channel modulatory factor 1 [Source:MGI Symbol;Acc:MGI:1921537]
ENSMUSG00000086824	RIKEN cDNA 4930448D08 gene [Source:MGI Symbol;Acc:MGI:1921921]
ENSMUSG00000058624	guanine deaminase [Source:MGI Symbol;Acc:MGI:95678]
ENSMUSG00000081388	predicted gene 11801 [Source:MGI Symbol;Acc:MGI:3650652]
ENSMUSG00000090263	RIKEN cDNA D730045A05 gene [Source:MGI Symbol;Acc:MGI:1925105]
ENSMUSG00000045031	centrin 4 [Source:MGI Symbol;Acc:MGI:2677454]
ENSMUSG00000091563	predicted gene 8108 [Source:MGI Symbol;Acc:MGI:3779783]
ENSMUSG00000050089	A kinase (PRKA) anchor protein 4 [Source:MGI Symbol;Acc:MGI:102794]
ENSMUSG00000087660	RIKEN cDNA B230398E01 gene [Source:MGI Symbol;Acc:MGI:1925930]
ENSMUSG00000079184	M-phase phosphoprotein 8 [Source:MGI Symbol;Acc:MGI:1922589]
ENSMUSG00000024870	RAB1B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1923558]
ENSMUSG00000084846	RIKEN cDNA A730011C13 gene [Source:MGI Symbol;Acc:MGI:2442973]
ENSMUSG00000062077	tripartite motif-containing 54 [Source:MGI Symbol;Acc:MGI:1889623]
ENSMUSG00000086288	predicted gene 15265 [Source:MGI Symbol;Acc:MGI:3705193]
ENSMUSG00000090764	predicted gene 3127 [Source:MGI Symbol;Acc:MGI:3781303]
ENSMUSG00000034801	son of sevenless homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:98355]
ENSMUSG00000028633	cytidine 5'-triphosphate synthase [Source:MGI Symbol;Acc:MGI:1858304]
ENSMUSG00000051339	RIKEN cDNA 2900026A02 gene [Source:MGI Symbol;Acc:MGI:1920194]
ENSMUSG00000027184	cell cycle associated protein 1 [Source:MGI Symbol;Acc:MGI:1858234]
ENSMUSG00000022629	kinesin family member 21A [Source:MGI Symbol;Acc:MGI:109188]
ENSMUSG00000026985	interleukin 1 family, member 8 [Source:MGI Symbol;Acc:MGI:1916927]
ENSMUSG00000079391	predicted gene 2974 [Source:MGI Symbol;Acc:MGI:3781152]
ENSMUSG00000002732	FK506 binding protein 7 [Source:MGI Symbol;Acc:MGI:1336879]
ENSMUSG00000000148	BRCA1-associated ATM activator 1 [Source:MGI Symbol;Acc:MGI:1891679]
ENSMUSG00000058176	predicted gene 5407 [Source:MGI Symbol;Acc:MGI:3644612]
ENSMUSG00000083096	predicted gene 11356 [Source:MGI Symbol;Acc:MGI:3649562]
ENSMUSG00000040231	synaptogyrin 4 [Source:MGI Symbol;Acc:MGI:1928903]
ENSMUSG00000089749	predicted gene 11357 [Source:MGI Symbol;Acc:MGI:3713473]
ENSMUSG00000006699	cell division cycle 42 [Source:MGI Symbol;Acc:MGI:106211]
ENSMUSG00000000594	GM2 ganglioside activator protein [Source:MGI Symbol;Acc:MGI:95762]
ENSMUSG00000046532	androgen receptor [Source:MGI Symbol;Acc:MGI:88064]
ENSMUSG00000046723	a disintegrin and metallopeptidase domain 24 (testase 1) [Source:MGI Symbol;Acc:MGI:105984]
ENSMUSG00000078566	BCL2/adenovirus E1B interacting protein 3 [Source:MGI Symbol;Acc:MGI:109326]
ENSMUSG00000032965	intraflagellar transport 57 [Source:MGI Symbol;Acc:MGI:1921166]
ENSMUSG00000073741	RIKEN cDNA 4732440D04 gene [Source:MGI Symbol;Acc:MGI:3604103]
ENSMUSG00000033285	WD repeat domain 3 [Source:MGI Symbol;Acc:MGI:2443143]
ENSMUSG00000044103	interleukin 1 family, member 9 [Source:MGI Symbol;Acc:MGI:2449929]
ENSMUSG00000095419	predicted gene 14328 [Source:MGI Symbol;Acc:MGI:3651951]
ENSMUSG00000087247	family with sequence similarity 150, member A [Source:MGI Symbol;Acc:MGI:3645495]
ENSMUSG00000086333	RIKEN cDNA 1700120E14 gene [Source:MGI Symbol;Acc:MGI:1920856]
ENSMUSG00000028678	kinesin family member 2C [Source:MGI Symbol;Acc:MGI:1921054]
ENSMUSG00000014077	calcineurin-like EF hand protein 1 [Source:MGI Symbol;Acc:MGI:1927185]
ENSMUSG00000022560	solute carrier protein 52, member 2 [Source:MGI Symbol;Acc:MGI:1289288]
ENSMUSG00000086052	predicted gene 11802 [Source:MGI Symbol;Acc:MGI:3650651]
ENSMUSG00000049491	solute carrier family 36 (proton/amino acid symporter), member 3 [Source:MGI Symbol;Acc:MGI:2665001]
ENSMUSG00000083023	predicted gene 11804 [Source:MGI Symbol;Acc:MGI:3650654]
ENSMUSG00000086070	RIKEN cDNA 8430436N08 gene [Source:MGI Symbol;Acc:MGI:1918760]
ENSMUSG00000085630	predicted gene 11795 [Source:MGI Symbol;Acc:MGI:3650854]
ENSMUSG00000037020	WD repeat domain 62 [Source:MGI Symbol;Acc:MGI:1923696]
ENSMUSG00000082024	predicted gene 11794 [Source:MGI Symbol;Acc:MGI:3650853]
ENSMUSG00000027248	protein disulfide isomerase associated 3 [Source:MGI Symbol;Acc:MGI:95834]
ENSMUSG00000028572	hook homolog 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:1925213]
ENSMUSG00000001741	interleukin 16 [Source:MGI Symbol;Acc:MGI:1270855]
ENSMUSG00000019303	proteasome (prosome, macropain) 26S subunit, ATPase 3, interacting protein [Source:MGI Symbol;Acc:MGI:1098610]
ENSMUSG00000030189	Y box protein 3 [Source:MGI Symbol;Acc:MGI:2137670]
ENSMUSG00000054889	desmoplakin [Source:MGI Symbol;Acc:MGI:109611]
ENSMUSG00000028874	Gardner-Rasheed feline sarcoma viral (Fgr) oncogene homolog [Source:MGI Symbol;Acc:MGI:95527]
ENSMUSG00000045648	von Willebrand factor C domain-containing protein 2-like [Source:MGI Symbol;Acc:MGI:2444069]
ENSMUSG00000024862	kinesin light chain 2 [Source:MGI Symbol;Acc:MGI:107953]
ENSMUSG00000015647	laminin, alpha 5 [Source:MGI Symbol;Acc:MGI:105382]
ENSMUSG00000038241	centrosomal protein 250 [Source:MGI Symbol;Acc:MGI:108084]
ENSMUSG00000020988	L-2-hydroxyglutarate dehydrogenase [Source:MGI Symbol;Acc:MGI:2384968]
ENSMUSG00000031214	oligophrenin 1 [Source:MGI Symbol;Acc:MGI:2151070]
ENSMUSG00000004317	chloride channel 5 [Source:MGI Symbol;Acc:MGI:99486]
ENSMUSG00000025060	STE20-like kinase [Source:MGI Symbol;Acc:MGI:103241]
ENSMUSG00000022550	aarF domain containing kinase 5 [Source:MGI Symbol;Acc:MGI:2679274]
ENSMUSG00000071937	a disintegrin and metallopeptidase domain 25 (testase 2) [Source:MGI Symbol;Acc:MGI:1345157]
ENSMUSG00000054894	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s [Source:MGI Symbol;Acc:MGI:1915305]
ENSMUSG00000020264	solute carrier family 36 (proton/amino acid symporter), member 2 [Source:MGI Symbol;Acc:MGI:1891430]
ENSMUSG00000046282	a disintegrin and metallopeptidase domain 20 [Source:MGI Symbol;Acc:MGI:2152342]
ENSMUSG00000055447	CD47 antigen (Rh-related antigen, integrin-associated signal transducer) [Source:MGI Symbol;Acc:MGI:96617]
ENSMUSG00000052419	RIKEN cDNA 2610001J05 gene [Source:MGI Symbol;Acc:MGI:1913770]
ENSMUSG00000067767	C-type lectin domain family 4, member b2 [Source:MGI Symbol;Acc:MGI:3588267]
ENSMUSG00000030310	solute carrier family 6 (neurotransmitter transporter, GABA), member 1 [Source:MGI Symbol;Acc:MGI:95627]
ENSMUSG00000026196	BRCA1 associated RING domain 1 [Source:MGI Symbol;Acc:MGI:1328361]
ENSMUSG00000020990	cyclin-dependent kinase-like 1 (CDC2-related kinase) [Source:MGI Symbol;Acc:MGI:1918341]
ENSMUSG00000049723	matrix metallopeptidase 12 [Source:MGI Symbol;Acc:MGI:97005]
ENSMUSG00000027957	solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member 3 [Source:MGI Symbol;Acc:MGI:1917648]
ENSMUSG00000079523	thymosin, beta 10 [Source:MGI Symbol;Acc:MGI:109146]
ENSMUSG00000083068	predicted gene 11800 [Source:MGI Symbol;Acc:MGI:3650447]
ENSMUSG00000040204	RIKEN cDNA 2810417H13 gene [Source:MGI Symbol;Acc:MGI:1915276]
ENSMUSG00000079993	predicted gene 11799 [Source:MGI Symbol;Acc:MGI:3650446]
ENSMUSG00000058756	thyroid hormone receptor alpha [Source:MGI Symbol;Acc:MGI:98742]
ENSMUSG00000022257	lysosomal-associated protein transmembrane 4B [Source:MGI Symbol;Acc:MGI:1890494]
ENSMUSG00000082151	predicted gene 11810 [Source:MGI Symbol;Acc:MGI:3652275]
ENSMUSG00000024334	histocompatibility 2, O region alpha locus [Source:MGI Symbol;Acc:MGI:95924]
ENSMUSG00000082122	predicted gene 11809 [Source:MGI Symbol;Acc:MGI:3650709]
ENSMUSG00000026984	interleukin 1 family, member 6 [Source:MGI Symbol;Acc:MGI:1859324]
ENSMUSG00000054033	a disintegrin and metallopeptidase domain 39 [Source:MGI Symbol;Acc:MGI:3045694]
ENSMUSG00000082306	predicted gene 11358 [Source:MGI Symbol;Acc:MGI:3649560]
ENSMUSG00000083946	predicted gene 11359 [Source:MGI Symbol;Acc:MGI:3651591]
ENSMUSG00000047443	family with sequence similarity 132, member B [Source:MGI Symbol;Acc:MGI:3606476]
ENSMUSG00000061330	predicted pseudogene 11361 [Source:MGI Symbol;Acc:MGI:3649931]
ENSMUSG00000027381	BCL2-like 11 (apoptosis facilitator) [Source:MGI Symbol;Acc:MGI:1197519]
ENSMUSG00000085936	RIKEN cDNA 2610307P16 gene [Source:MGI Symbol;Acc:MGI:1919768]
ENSMUSG00000085956	RIKEN cDNA 4930481B07 gene [Source:MGI Symbol;Acc:MGI:1922187]
ENSMUSG00000079382	predicted gene 3443 [Source:MGI Symbol;Acc:MGI:3781620]
ENSMUSG00000091114	predicted gene 3138 [Source:MGI Symbol;Acc:MGI:3781317]
ENSMUSG00000036270	enhancer of mRNA decapping 4 [Source:MGI Symbol;Acc:MGI:2446249]
ENSMUSG00000019992	mitochondrial fission regulator 2 [Source:MGI Symbol;Acc:MGI:1919054]
ENSMUSG00000094153	predicted gene 8807 [Source:MGI Symbol;Acc:MGI:3643510]
ENSMUSG00000022324	matrilin 2 [Source:MGI Symbol;Acc:MGI:109613]
ENSMUSG00000006273	ATPase, H+ transporting, lysosomal V1 subunit B2 [Source:MGI Symbol;Acc:MGI:109618]
ENSMUSG00000025280	polymerase (RNA) III (DNA directed) polypeptide A [Source:MGI Symbol;Acc:MGI:2681836]
ENSMUSG00000092569	predicted gene 20544 [Source:MGI Symbol;Acc:MGI:5142009]
ENSMUSG00000026309	integrin-linked kinase-associated serine/threonine phosphatase 2C [Source:MGI Symbol;Acc:MGI:1914694]
ENSMUSG00000079389	predicted gene 3149 [Source:MGI Symbol;Acc:MGI:3781328]
ENSMUSG00000097302	
ENSMUSG00000035171	RIKEN cDNA 1110059E24 gene [Source:MGI Symbol;Acc:MGI:1913456]
ENSMUSG00000036112	methionine aminopeptidase 2 [Source:MGI Symbol;Acc:MGI:1929701]
ENSMUSG00000022176	rad and gem related GTP binding protein 2 [Source:MGI Symbol;Acc:MGI:2155260]
ENSMUSG00000082784	predicted gene 15957 [Source:MGI Symbol;Acc:MGI:3802074]
ENSMUSG00000015950	neutrophil cytosolic factor 1 [Source:MGI Symbol;Acc:MGI:97283]
ENSMUSG00000031596	solute carrier family 7 (cationic amino acid transporter, y+ system), member 2 [Source:MGI Symbol;Acc:MGI:99828]
ENSMUSG00000070990	forkhead box E1 [Source:MGI Symbol;Acc:MGI:1353500]
ENSMUSG00000004665	calponin 2 [Source:MGI Symbol;Acc:MGI:105093]
ENSMUSG00000036395	galactosidase, beta 1-like 2 [Source:MGI Symbol;Acc:MGI:2388283]
ENSMUSG00000098198	
ENSMUSG00000002781	transmembrane protein 143 [Source:MGI Symbol;Acc:MGI:1917459]
ENSMUSG00000093424	RIKEN cDNA 6330562C20 gene [Source:MGI Symbol;Acc:MGI:1923443]
ENSMUSG00000087194	selection and upkeep of intraepithelial T cells 6 [Source:MGI Symbol;Acc:MGI:3649262]
ENSMUSG00000041625	gamma-glutamylamine cyclotransferase [Source:MGI Symbol;Acc:MGI:2385008]
ENSMUSG00000056856	janus kinase and microtubule interacting protein 3 [Source:MGI Symbol;Acc:MGI:1921254]
ENSMUSG00000047694	Yip1 domain family, member 6 [Source:MGI Symbol;Acc:MGI:1925179]
ENSMUSG00000083822	high mobility group box 1, pseudogene 5 [Source:MGI Symbol;Acc:MGI:3776505]
ENSMUSG00000020261	solute carrier family 36 (proton/amino acid symporter), member 1 [Source:MGI Symbol;Acc:MGI:2445299]
ENSMUSG00000020788	ATPase, Ca++ transporting, ubiquitous [Source:MGI Symbol;Acc:MGI:1194503]
ENSMUSG00000086556	predicted gene 15444 [Source:MGI Symbol;Acc:MGI:3705796]
ENSMUSG00000093577	predicted gene 20632 [Source:MGI Symbol;Acc:MGI:5313079]
ENSMUSG00000067071	hairy and enhancer of split 6 (Drosophila) [Source:MGI Symbol;Acc:MGI:1859852]
ENSMUSG00000028331	RIKEN cDNA 5830415F09 gene [Source:MGI Symbol;Acc:MGI:1922003]
ENSMUSG00000024491	RNA binding motif protein 27 [Source:MGI Symbol;Acc:MGI:2147194]
ENSMUSG00000093553	predicted gene 20633 [Source:MGI Symbol;Acc:MGI:5313080]
ENSMUSG00000034919	tetratricopeptide repeat domain 22 [Source:MGI Symbol;Acc:MGI:3045307]
ENSMUSG00000047415	G protein-coupled receptor 68 [Source:MGI Symbol;Acc:MGI:2441763]
ENSMUSG00000019990	phosphodiesterase 7B [Source:MGI Symbol;Acc:MGI:1352752]
ENSMUSG00000002733	pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 3 [Source:MGI Symbol;Acc:MGI:1932515]
ENSMUSG00000025290	ribosomal protein S24 [Source:MGI Symbol;Acc:MGI:98147]
ENSMUSG00000024335	bromodomain containing 2 [Source:MGI Symbol;Acc:MGI:99495]
ENSMUSG00000047368	abhydrolase domain containing 17B [Source:MGI Symbol;Acc:MGI:1917816]
ENSMUSG00000086785	predicted gene 6081 [Source:MGI Symbol;Acc:MGI:3645683]
ENSMUSG00000092093	predicted gene, 17528 [Source:MGI Symbol;Acc:MGI:4937162]
ENSMUSG00000082861	predicted gene 11362 [Source:MGI Symbol;Acc:MGI:3651391]
ENSMUSG00000002870	minichromosome maintenance deficient 2 mitotin (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:105380]
ENSMUSG00000083786	ribosomal protein S18, pseudogene 2 [Source:MGI Symbol;Acc:MGI:3652274]
ENSMUSG00000086363	RIKEN cDNA A330102I10 gene [Source:MGI Symbol;Acc:MGI:1925170]
ENSMUSG00000090522	predicted gene 5919 [Source:MGI Symbol;Acc:MGI:3645715]
ENSMUSG00000070392	predicted gene 20634 [Source:MGI Symbol;Acc:MGI:5313081]
ENSMUSG00000096860	TD and POZ domain containing 2 [Source:MGI Symbol;Acc:MGI:3027902]
ENSMUSG00000093507	predicted gene 20627 [Source:MGI Symbol;Acc:MGI:5313074]
ENSMUSG00000023206	interleukin 15 receptor, alpha chain [Source:MGI Symbol;Acc:MGI:104644]
ENSMUSG00000025064	collagen, type XVII, alpha 1 [Source:MGI Symbol;Acc:MGI:88450]
ENSMUSG00000056682	RIKEN cDNA 4930465K10 gene [Source:MGI Symbol;Acc:MGI:1914890]
ENSMUSG00000082730	predicted gene 11363 [Source:MGI Symbol;Acc:MGI:3652072]
ENSMUSG00000055866	period circadian clock 2 [Source:MGI Symbol;Acc:MGI:1195265]
ENSMUSG00000086423	predicted gene 11364 [Source:MGI Symbol;Acc:MGI:3652071]
ENSMUSG00000073529	RIKEN cDNA F830208F22 gene [Source:MGI Symbol;Acc:MGI:3588261]
ENSMUSG00000094084	TD and POZ domain containing 1 [Source:MGI Symbol;Acc:MGI:2449436]
ENSMUSG00000086893	predicted gene 11365 [Source:MGI Symbol;Acc:MGI:3652070]
ENSMUSG00000079388	RIKEN cDNA 2610042L04 gene [Source:MGI Symbol;Acc:MGI:1914305]
ENSMUSG00000085188	predicted gene 11368 [Source:MGI Symbol;Acc:MGI:3652073]
ENSMUSG00000025478	dihydropyrimidinase-like 4 [Source:MGI Symbol;Acc:MGI:1349764]
ENSMUSG00000020992	RIKEN cDNA 4930512B01 gene [Source:MGI Symbol;Acc:MGI:1921974]
ENSMUSG00000093841	predicted gene 5852 [Source:MGI Symbol;Acc:MGI:3643132]
ENSMUSG00000083676	predicted gene 11367 [Source:MGI Symbol;Acc:MGI:3652074]
ENSMUSG00000027533	fatty acid binding protein 5, epidermal [Source:MGI Symbol;Acc:MGI:101790]
ENSMUSG00000098165	
ENSMUSG00000068879	predicted pseudogene 5773 [Source:MGI Symbol;Acc:MGI:3645792]
ENSMUSG00000031216	START domain containing 8 [Source:MGI Symbol;Acc:MGI:2448556]
ENSMUSG00000020457	developmentally regulated GTP binding protein 1 [Source:MGI Symbol;Acc:MGI:1343297]
ENSMUSG00000097181	
ENSMUSG00000024754	transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:1890373]
ENSMUSG00000024497	POU domain, class 4, transcription factor 3 [Source:MGI Symbol;Acc:MGI:102523]
ENSMUSG00000001891	UDP-glucose pyrophosphorylase 2 [Source:MGI Symbol;Acc:MGI:2183447]
ENSMUSG00000060256	TD and POZ domain containing 4 [Source:MGI Symbol;Acc:MGI:3027904]
ENSMUSG00000058625	predicted gene, 17383 [Source:MGI Symbol;Acc:MGI:4937017]
ENSMUSG00000050592	family with sequence similarity 78, member A [Source:MGI Symbol;Acc:MGI:2443569]
ENSMUSG00000023110	protein arginine N-methyltransferase 5 [Source:MGI Symbol;Acc:MGI:1351645]
ENSMUSG00000061684	ribosomal protein L21, pseudogene 8 [Source:MGI Symbol;Acc:MGI:3648345]
ENSMUSG00000092056	predicted gene 7289 [Source:MGI Symbol;Acc:MGI:3644187]
ENSMUSG00000058005	TD and POZ domain containing 3 [Source:MGI Symbol;Acc:MGI:3027903]
ENSMUSG00000026869	proteasome (prosome, macropain) 26S subunit, non-ATPase, 5 [Source:MGI Symbol;Acc:MGI:1914248]
ENSMUSG00000089760	RIKEN cDNA D030046N08 gene [Source:MGI Symbol;Acc:MGI:3645234]
ENSMUSG00000089744	predicted gene 16146 [Source:MGI Symbol;Acc:MGI:3801801]
ENSMUSG00000036990	OTU domain containing 4 [Source:MGI Symbol;Acc:MGI:1098801]
ENSMUSG00000074429	predicted gene 9116 [Source:MGI Symbol;Acc:MGI:3648187]
ENSMUSG00000022641	bobby sox homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:1917758]
ENSMUSG00000043498	RIKEN cDNA 9330132A10 gene [Source:MGI Symbol;Acc:MGI:2442380]
ENSMUSG00000027246	elongation factor RNA polymerase II-like 3 [Source:MGI Symbol;Acc:MGI:2673679]
ENSMUSG00000089885	predicted gene 16296 [Source:MGI Symbol;Acc:MGI:3826562]
ENSMUSG00000095822	predicted pseudogene 9117 [Source:MGI Symbol;Acc:MGI:3704095]
ENSMUSG00000038160	autophagy related 5 [Source:MGI Symbol;Acc:MGI:1277186]
ENSMUSG00000090047	predicted gene 16297 [Source:MGI Symbol;Acc:MGI:3826589]
ENSMUSG00000098126	
ENSMUSG00000094163	TD and POZ domain containing 5 [Source:MGI Symbol;Acc:MGI:3027905]
ENSMUSG00000049230	predicted gene 9833 [Source:MGI Symbol;Acc:MGI:3641855]
ENSMUSG00000040429	mitochondrial transcription termination factor [Source:MGI Symbol;Acc:MGI:1918240]
ENSMUSG00000032109	NLR family member X1 [Source:MGI Symbol;Acc:MGI:2429611]
ENSMUSG00000052468	peripheral myelin protein 2 [Source:MGI Symbol;Acc:MGI:102667]
ENSMUSG00000040212	epithelial membrane protein 3 [Source:MGI Symbol;Acc:MGI:1098729]
ENSMUSG00000094328	predicted gene 9125 [Source:MGI Symbol;Acc:MGI:3702970]
ENSMUSG00000050296	ATP-binding cassette, sub-family A (ABC1), member 12 [Source:MGI Symbol;Acc:MGI:2676312]
ENSMUSG00000033400	amylo-1,6-glucosidase, 4-alpha-glucanotransferase [Source:MGI Symbol;Acc:MGI:1924809]
ENSMUSG00000027528	fatty acid binding protein 9, testis [Source:MGI Symbol;Acc:MGI:1194881]
ENSMUSG00000075162	predicted gene 10812 [Source:MGI Symbol;Acc:MGI:3708535]
ENSMUSG00000091358	spermatogenesis associated glutamate (E)-rich protein 5, pseudogene 1 [Source:MGI Symbol;Acc:MGI:1917615]
ENSMUSG00000032298	nei endonuclease VIII-like 1 (E. coli) [Source:MGI Symbol;Acc:MGI:1920024]
ENSMUSG00000091697	eukaryotic translation initiation factor 3, subunit 6, pseudogene 2 [Source:MGI Symbol;Acc:MGI:103204]
ENSMUSG00000095168	predicted pseudogene 4795 [Source:MGI Symbol;Acc:MGI:3646519]
ENSMUSG00000090088	predicted gene 15934 [Source:MGI Symbol;Acc:MGI:3801896]
ENSMUSG00000086439	predicted gene 12069 [Source:MGI Symbol;Acc:MGI:3649875]
ENSMUSG00000043572	prolyl-tRNA synthetase (mitochondrial)(putative) [Source:MGI Symbol;Acc:MGI:2386296]
ENSMUSG00000027831	ventricular zone expressed PH domain-containing 1 [Source:MGI Symbol;Acc:MGI:1920039]
ENSMUSG00000024498	transcription elongation regulator 1 (CA150) [Source:MGI Symbol;Acc:MGI:1926421]
ENSMUSG00000093563	predicted gene 20630 [Source:MGI Symbol;Acc:MGI:5313077]
ENSMUSG00000041324	inhibin beta-A [Source:MGI Symbol;Acc:MGI:96570]
ENSMUSG00000038151	PR domain containing 1, with ZNF domain [Source:MGI Symbol;Acc:MGI:99655]
ENSMUSG00000040189	coiled-coil domain containing 114 [Source:MGI Symbol;Acc:MGI:2446120]
ENSMUSG00000062515	fatty acid binding protein 4, adipocyte [Source:MGI Symbol;Acc:MGI:88038]
ENSMUSG00000095056	predicted gene 3159 [Source:MGI Symbol;Acc:MGI:3781338]
ENSMUSG00000055333	FAT tumor suppressor homolog 2 (Drosophila) [Source:MGI Symbol;Acc:MGI:2685369]
ENSMUSG00000031217	ephrin B1 [Source:MGI Symbol;Acc:MGI:102708]
ENSMUSG00000050022	archaelysin family metallopeptidase 1 [Source:MGI Symbol;Acc:MGI:2442258]
ENSMUSG00000028832	stathmin 1 [Source:MGI Symbol;Acc:MGI:96739]
ENSMUSG00000095251	predicted gene 10697 [Source:MGI Symbol;Acc:MGI:3710527]
ENSMUSG00000074479	predicted pseudogene 10704 [Source:MGI Symbol;Acc:MGI:3642446]
